YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER
2015,27264SPRBR1350W,1.10001E+11,SUIZA DAIRY GROUP LLC DBA LAND OF SUN DAIRIES LLC,1350 W FAIRFIELD RD,HIGH POINT,GUILFORD,NC,27263,,,35.9217,-80.01229,NO,311,Food,,,,,,,311511,,,,,,1.31521E+12,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25642,25642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25642,0,0,0,0,0,0,0,0,0,0,0,25642,25642,,PRODUCTION,1.02,DEAN FOODS CO,929182210
2015,27330STNDY2609C,1.1E+11,MOEN INC,2609 COX MILL RD,SANFORD,LEE,NC,27332,,,35.45538,-79.10586,NO,332,Fabricated Metals,,,,,,,332913,,,,,,1.31521E+12,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,649475,YES,TRI,YES,1,NO,R,Pounds,0,0.5,5,0,0,0,0,0,0,0,0,0,0,0,5.5,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1154,0,0,0,1154,0,0,0,0,0,0,0,0,0,0,205.5,0,0,5.5,76,24,0,0,0,1154,0,0,1259.5,,ACTIVITY,0.89,FORTUNE BRANDS HOME & SECURITY INC,1265768
2015,28164DSMDS111HW,1.10058E+11,DSM DESOTECH INC D/B/A DSM FUNCTIONAL MATERIALS,1101 HWY 27 S,STANLEY,GASTON,NC,28164,,,35.373426,-81.099156,NO,325,Chemicals,,,,,,,325510,,,,,,1.31521E+12,DIISOCYANATES,N120,649715,YES,TRI,NO,0,NO,R,Pounds,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,0.0032,0,0,0.0032,0,0,0,0,0,0,0,20,20.0032,,PRODUCTION,0.35,DSM HOLDING CO USA INC,825029234
2015,28451DPNTXSTATE,1.10009E+11,DAK AMERICAS LLC CAPE FEAR SITE,3500 DANIELS RD NE,LELAND,BRUNSWICK,NC,28451,,,34.322316,-78.039566,NO,325,Chemicals,,,,,,,325110,325211,,,,,1.31521E+12,MERCURY COMPOUNDS,N458,650028,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84,0,0,1.92,0,1.92,0,0,0,0,0,0,3.84,,,,DAK AMERICAS LLC,69819972
2015,27330PCFBN1616H,1.10002E+11,PENTAIR WATER POOL & SPA INC,1620 HAWKINS AVE.,SANFORD,LEE,NC,27330,,,35.50352,-79.17889,NO,326,Plastics and Rubber,,,,,,,326199,333911,,,,,1.31521E+12,BARIUM COMPOUNDS,N040,649426,NO,TRI,NO,3,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,0,0,752,,PRODUCTION,1.1,PENTAIR INC,6451249
2015,28052FRSTN37SDA,1.1007E+11,FIRESTONE FIBERS & TEXTILES CO,317 S DALTON ST,GASTONIA,GASTON,NC,28052,,,35.25885,-81.1989,NO,314,Textile Product,,,,,,,314994,,,,,,1.31521E+12,AMMONIA,7664417,17294687,NO,TRI,NO,0,NO,R,Pounds,250,17648,0,0,0,0,0,0,0,0,0,0,0,0,17898,4.4,6.6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,38,0,38,0,0,0,0,0,0,6.6,17906.8,0,0,17898,0,4.4,0,38,0,0,29520,6.6,47467,,PRODUCTION,1,BRIDGESTONE AMERICAS INC,101479322
2015,2827WCHRLT3LDHE,1.10069E+11,CHARLOTTE FABRICATION FACILITY,300 OLD HEBRON RD,CHARLOTTE,MECKLENBURG,NC,28273,,,35.1308,-80.88822,NO,332,Fabricated Metals,,,,,,,332313,,,,,,1.31521E+12,COBALT,7440484,150078,YES,TRI,YES,1,YES,R,Pounds,40,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,0,0,0,40,,,,ZACHRY INDUSTRIAL INC,803667422
2015,2865WMRCNR37BUR,1.10004E+11,AMERICAN ROLLER BEARING CO,307 BURKE DR,MORGANTON,BURKE,NC,28655,,,35.74948,-81.66411,NO,332,Fabricated Metals,,,,,,,332991,,,,,,1.31521E+12,METHANOL,67561,4283,YES,TRI,NO,0,NO,R,Pounds,221,5295,0,0,0,0,0,0,0,0,0,0,0,0,5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5516,0,0,5516,0,0,0,0,0,0,0,0,5516,,PRODUCTION,0.49,AMERICAN ROLLER BEARING CO,21387394
2015,28120FRGHT1800N,1.1E+11,DAIMLER TRUCKS NA LLC,1800 N MAIN ST,MOUNT HOLLY,GASTON,NC,28120,,,35.32452,-81.00572,NO,336,Transportation Equipment,,,,,,,336120,,,,,,1.31521E+12,NAPHTHALENE,91203,13326,YES,TRI,NO,0,NO,R,Pounds,0.5,0.119,0,0,0,0,0,0,0,0,0,0,0,0,0.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619,0,0,0.619,0,0,0,0,0,0,0,0,0.619,,PRODUCTION,1.36,DAIMLER TRUCKS N.A. LLC,9029687
2015,2814WKZNBL485CE,1.1E+11,AKZO NOBEL SURFACE CHEMISTRY LLC,485 CEDAR SPRINGS RD,SALISBURY,ROWAN,NC,28147,,,35.6322,-80.5412,NO,325,Chemicals,,,,,,,325199,,,,,,1.31521E+12,METHYL METHACRYLATE,80626,8458,YES,TRI,NO,0,NO,R,Pounds,270.4,3285.7,0,0,0,0,0,0,0,0,0,0,0,0,3556.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3556.1,0,0,3556.1,0,0,0,0,0,0,0,0,3556.1,,ACTIVITY,0.8,AKZO NOBEL INC,62999347
2015,28111TLDYN2020A,1.1E+11,ALLVAC - MONROE PLANT,2020 ASHCRAFT AVE,MONROE,UNION,NC,28110,,,34.98548,-80.517139,NO,331,Primary Metals,,,,,,,331492,,,,,,1.31521E+12,NICKEL,7440020,149674,YES,TRI,YES,1,YES,R,Pounds,1,7.1,9.91,0,0,0,0,0,0,0,0,0,0,0,18.01,4.97,0,4.97,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,0,661.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.95,0,0,18.01,658.8886,3.0814,0,0,0,0,0,0,679.98,,PRODUCTION,1.1,ALLEGHENY TECHNOLOGIES INC,949262737
2015,27801TRPDWRT6IN,1.1E+11,TORPEDO SPECIALITY WIRE INC,1115 INSTRUMENT DR,ROCKY MOUNT,NASH,NC,27804,,,36.00717,-77.78904,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1.31521E+12,NICKEL COMPOUNDS,N495,650036,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,2034,0,0,0,2034,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,1.9,6.5,0,0,0,2034,0,0,2042.4,,PRODUCTION,1,TORPEDO SPECIALITY WIRE INC,NA
2015,28472CMPBL1476S,1.1E+11,CAMPBELL OIL & GAS CO,1476 S JK POWELL BLVD,WHITEVILLE,COLUMBUS,NC,28472,,,34.30961,-78.71479,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31521E+12,TOLUENE,108883,25452,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,1,CAMPBELL OIL & GAS CO,NA
2015,2803WBRLCM5CRRE,1.10046E+11,BORAL COMPOSITE INC,500 CORRELL ST,EAST SPENCER,ROWAN,NC,28039,,,35.67498,-80.4347,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1.31521E+12,DIISOCYANATES,N120,649715,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,BORAL USA,NA
2015,2785WCSTLG223CA,1.10055E+11,COASTAL AGROBUSINESS INC-TCS,2230 CAROLINA LEAF RD,GREENVILLE,PITT,NC,27858,,,35.64877,-77.36642,NO,999,Other,,,,,,,424910,,,,,,1.31521E+12,CHLOROPICRIN,76062,6106,NO,TRI,NO,0,NO,R,Pounds,6.37,38.58,0,0,0,0,0,0,0,0,0,0,0,0,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.95,0,0,44.95,0,0,0,0,10359,0,0,0,10403.95,,PRODUCTION,0.8,COASTAL AGROBUSINESS INC,3186178
2015,2754WRGSKN6835F,1.10069E+11,ARGOS KNIGHTDALE CONCRETE PLANT,6835 FORESTVILLE RD,KNIGHTDALE,WAKE,NC,27545,,,35.80958,-78.48821,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.014,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0.017,0,0,0,0,0,0,0,0,0.017,,PRODUCTION,0.8,ARGOS USA CORP,78318694
2015,2811WTLLVC375AL,1.10019E+11,ATI ALLVAC - BAKERS SITE,3750 ALLOY WAY,MONROE,UNION,NC,28110,,,35.01803,-80.612762,NO,331,Primary Metals,,,,,,,331492,,,,,,1.31521E+12,NICKEL,7440020,149674,YES,TRI,YES,1,YES,R,Pounds,1,1.8,0.5,0,0,0,0,0,0,0,0,0,0,0,3.3,11,0,11,0,0,0,0,0,0,0,0,0,0,542,0,0,0,0,0,0,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567.3,0,0,3.3,546.18,6.82,0,0,0,0,0,0,556.3,,PRODUCTION,1.1,ALLEGHENY TECHNOLOGIES INC,949262737
2015,27214PRCTR6200B,1.1001E+11,PROCTER & GAMBLE MANUFACTURING CO,6200 BRYAN PARK RD,BROWNS SUMMIT,GUILFORD,NC,27214,,,36.17885,-79.73064,NO,325,Chemicals,,,,,,,325611,,,,,,1.31521E+12,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7154.86,0,7154.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,7558.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14713.72,0,0,0,0,7558.86,0,0,0,0,0,0,7558.86,,PRODUCTION,1.05,THE PROCTER & GAMBLE CO,1316827
2015,28638CHMCLPOBOX,1.1E+11,RPM WOOD FINISHES GROUP INC,3194 HICKORY BLVD,HUDSON,CALDWELL,NC,28638,,,35.84148,-81.46758,NO,325,Chemicals,,,,,,,325510,,,,,,1.31521E+12,N-BUTYL ALCOHOL,71363,4739,NO,TRI,NO,0,NO,R,Pounds,3581,3569,0,0,0,0,0,0,0,0,0,0,0,0,7150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13603.63,0,13603.63,0,0,0,0,0,0,0,7150,0,0,7150,0,0,0,13603.63,0,0,0,0,20753.63,,PRODUCTION,1.05,RPM INTERNATIONAL INC,4155651
2015,27893FRSTNFIRES,1.10001E+11,BRIDGESTONE AMERICAS TIRE OPERATIONS LLC,3001 FIRESTONE PKWY,WILSON,WILSON,NC,27893,,,35.75965,-77.86715,NO,326,Plastics and Rubber,,,,,,,326211,,,,,,1.31521E+12,"BENZO(G,H,I)PERYLENE",191242,40576,YES,PBT,NO,0,YES,R,Pounds,0.13,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.49,0,0,18.49,3.74,0,3.74,0,0,0,0,0,0,0,0.47,0,0,0.47,0,0,0,3.74,0,18.49,0,0,22.7,,PRODUCTION,1,BRIDGESTONE AMERICAS TIRE OPERATIONS LLC,1288109
2015,28052WXDNCNORTH,1.10001E+11,WIX FILTRATION CORP - ALLEN PLANT,2900 NW BLVD,GASTONIA,GASTON,NC,28052,,,35.27638,-81.22267,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1022,0,0,1022,,PRODUCTION,1.01,AFFINIA GROUP INC,171507473
2015,27403DSTNC1025H,1.1E+11,SHERWIN-WILLIAMS CO,1025 HOWARD ST,GREENSBORO,GUILFORD,NC,27403,,,36.06238,-79.83395,NO,325,Chemicals,,,,,,,325510,,,,,,1.31521E+12,CERTAIN GLYCOL ETHERS,N230,649541,YES,TRI,NO,0,NO,R,Pounds,5,15,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845,0,0,1845,159,0,159,0,0,0,0,608,0,608,20,0,0,20,0,0,0,159,0,1845,165,608,2797,,PRODUCTION,1.07,THE SHERWIN-WILLIAMS CO,4206397
2015,27215HFFMN1021Q,1.1E+11,HUFFMAN OIL CO INC,1021 QUEEN ANN ST,BURLINGTON,ALAMANCE,NC,27217,,,36.08452,-79.4179,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31521E+12,N-HEXANE,110543,26740,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
2015,28307DPTFRDIREC,1.10064E+11,U.S. ARMY FORT BRAGG,DPW ENV. COMPLIANCE BRANCH BLDG 3-1338 REILLY RD,FORT BRAGG,CUMBERLAND,NC,28310,,,35.15705,-79.00036,YES,999,Other,,,,,,,928110,,,,,,1.31521E+12,ETHYLBENZENE,100414,19406,YES,TRI,NO,0,NO,R,Pounds,136,13,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3067,3067,0,0,0,0,0,0,0,0,0,0,149,0,0,149,0,0,0,0,0,3067,0,0,3216,,,,US DEPARTMENT OF DEFENSE,NA
2015,2827WCHRLT3LDHE,1.10069E+11,CHARLOTTE FABRICATION FACILITY,300 OLD HEBRON RD,CHARLOTTE,MECKLENBURG,NC,28273,,,35.1308,-80.88822,NO,332,Fabricated Metals,,,,,,,332313,,,,,,1.31521E+12,COPPER,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,424,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,424,0,0,0,0,0,0,0,0,424,,,,ZACHRY INDUSTRIAL INC,803667422
2015,28655RXNRDONECH,1.1E+11,AMERICAN ROLLER BEARING,1000 CHAIN DR,MORGANTON,BURKE,NC,28655,,,35.7032,-81.79683,NO,332,Fabricated Metals,,,,,,,332991,,,,,,1.31521E+12,METHANOL,67561,4283,YES,TRI,NO,0,NO,R,Pounds,104,2487,0,0,0,0,0,0,0,0,0,0,0,0,2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,0,0,2591,0,0,0,0,0,0,0,0,2591,,PRODUCTION,1,AMERICAN ROLLER BEARING CO,21387394
2015,28164DSMDS111HW,1.10058E+11,DSM DESOTECH INC D/B/A DSM FUNCTIONAL MATERIALS,1101 HWY 27 S,STANLEY,GASTON,NC,28164,,,35.373426,-81.099156,NO,325,Chemicals,,,,,,,325510,,,,,,1.31521E+12,CERTAIN GLYCOL ETHERS,N230,649541,YES,TRI,NO,0,NO,R,Pounds,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12258,0,12258,0,9,0,2,0,0,11,6.2,0,0,6.2,0,0,0,12258,0,0,0,11,12275.2,,PRODUCTION,0.35,DSM HOLDING CO USA INC,825029234
2015,27407CFLNC2750P,1.1E+11,ECOFLO INC,2750 PATTERSON ST,GREENSBORO,GUILFORD,NC,27407,,,36.05813,-79.83706,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20716,0,0,0,20716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20716,0,0,20716,,PRODUCTION,1,ECOFLO HOLDING INC,NA
2015,28164DSMDS111HW,1.10058E+11,DSM DESOTECH INC D/B/A DSM FUNCTIONAL MATERIALS,1101 HWY 27 S,STANLEY,GASTON,NC,28164,,,35.373426,-81.099156,NO,325,Chemicals,,,,,,,325510,,,,,,1.31521E+12,TOLUENE DIISOCYANATE (MIXED ISOMERS),26471625,239681,NO,TRI,NO,0,YES,R,Pounds,0,0.1422,0,0,0,0,0,0,0,0,0,0,0,0,0.1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,57,0.1422,0,0,0.1422,0,0,0,0,0,0,0,57,57.1422,,PRODUCTION,0.35,DSM HOLDING CO USA INC,825029234
2015,27407CFLNC2750P,1.1E+11,ECOFLO INC,2750 PATTERSON ST,GREENSBORO,GUILFORD,NC,27407,,,36.05813,-79.83706,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1.31521E+12,MERCURY,7439976,149633,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,265,,ACTIVITY,1,ECOFLO HOLDING INC,NA
2015,28091BNSLMHWY74,1.10038E+11,ADAMS AN OLDCASTLE CO-LILESVILLE,351 HAILEYS FERRY RD,LILESVILLE,ANSON,NC,28091,,,34.959907,-79.959628,NO,327,Nonmetallic Mineral Product,,,,,,,327999,,,,,,1.31521E+12,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0.007,0,0,0,0,0,0,0,0,0.007,,PRODUCTION,1.05,OLDCASTLE INC,37176591
2015,28054NRYLC214WE,1.1E+11,CHEMTURA CORP,214 W RUBY AVE,GASTONIA,GASTON,NC,28054,,,35.243611,-81.1875,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,XYLENE (MIXED ISOMERS),1330207,84970,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,CHEMTURA CORP,88400325
2015,28054NRYLC214WE,1.1E+11,CHEMTURA CORP,214 W RUBY AVE,GASTONIA,GASTON,NC,28054,,,35.243611,-81.1875,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,CARBOXIN,5234684,130203,NO,TRI,NO,0,NO,R,Pounds,9.67,4.81,0,0,0,0,0,0,0,0,0,0,0,0,14.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,961,0,0,0,0,0,0,0,14.48,0,0,14.48,0,0,0,961,0,0,0,0,975.48,,PRODUCTION,0.56,CHEMTURA CORP,88400325
2015,2839WSWSPR545WE,1.10055E+11,S&W SPRING LAKE PLANT,545 WEST MANCHESTER ROAD,SPRING LAKE,CUMBERLAND,NC,28390,,,35.18944,-79.00052,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.0058,0.0036,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0,0,0.0094,0,0,0,0,0,0,0,0,0.0094,,PRODUCTION,1.94,S&W READY MIX CONCRETE CO LLC,NA
2015,27215BRLNGWILLO,1.1E+11,APOLLO CHEMICAL,2001 WILLOW SPRINGS LANE,BURLINGTON,ALAMANCE,NC,27215,,,36.05238,-79.48512,NO,325,Chemicals,,,,,,,325998,,,,,,1.31521E+12,DIETHANOLAMINE,111422,27516,YES,TRI,NO,0,NO,R,Pounds,393.5,0.08,0,0,0,0,0,0,0,0,0,0,0,0,393.58,20.36,234.14,254.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212,0,0,1232.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.14,1646.3,0,0,393.58,0,1232.36,0,0,0,0,0,234.14,1860.08,,PRODUCTION,1.1,MOUNT VERNON MILLS INC,3082203
2015,28052HGNKN1405I,1.1E+11,PETROLIANCE LLC APEX DBA PETROCHOICE LLC,1405 INDUSTRIAL PIKE,GASTONIA,GASTON,NC,28052,,,35.28149,-81.23434,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31521E+12,TOLUENE,108883,25452,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NA,
2015,27922NCRST1505R,1.10024E+11,NUCOR STEEL HERTFORD COUNTY,1505 RIVER RD,COFIELD,HERTFORD,NC,27922,,,36.355216,-76.81115,NO,331,Primary Metals,,,,,,,331110,,,,,,1.31521E+12,COPPER COMPOUNDS,N100,649491,NO,TRI,YES,1,NO,R,Pounds,2,0,15,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190,0,105695,0,0,0,105695,0,0,0,0,0,0,0,0,0,0,2207,0,0,17,0,2190,0,0,0,105695,0,0,107902,,PRODUCTION,0.86,NUCOR CORP,3446796
